Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
76,2020-01-01 19:40:32.432432432,1064,512,6,142.4927103284175,8528.648089212329,0.15,Reseller,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Cash,True,South,Canada,Customer 76,+1-297-936-4155,customer.76.92@sample.com,"912 Main St, Phoenix, USA",Product 89
263,2020-01-07 01:04:51.891891891,1066,533,9,265.51522297352125,2966.8729700289327,0.05,Partner,Low,WH-1,Regular,Delivered,Unsatisfied,False,Late,Wire Transfer,False,West,Mexico,Customer 263,+1-268-623-1968,customer.263.13@example.com,"79 Park Ave, Phoenix, USA",Product 40
112,2020-01-07 12:58:22.702702702,1043,534,5,35.653959891861476,2121.729451468562,0.15,Partner,High,WH-2,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA,Customer 112,+1-173-472-6950,customer.112.30@demo.com,"230 Third St, New York, USA",Product 42
65,2020-01-03 11:01:37.297297297,1057,537,4,32.95743517852553,8344.254039826337,0.1,Reseller,High,WH-1,Regular,Pending,Unsatisfied,True,Late,Credit Card,True,South,Mexico,Customer 65,+1-407-451-6918,customer.65.41@sample.com,"625 Fourth St, Chicago, USA",Product 10
185,2020-01-08 20:06:29.189189189,1056,553,5,,1087.180376547615,,Direct,High,WH-2,Express,Delivered,Satisfied,True,,PayPal,True,North,Mexico,Customer 185,+1-264-739-9748,customer.185.22@sample.com,"264 Third St, New York, USA",Product 3
738,2020-01-08 10:22:42.162162162,1017,513,5,397.8635192697713,4221.553280341643,0.1,Online,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,North,Canada,Customer 738,+1-576-221-6431,customer.738.5@demo.com,"242 Second St, Phoenix, USA",Product 60
920,2020-01-02 08:00:00.000000000,1087,530,3,86.54121865644477,5436.3109201285715,0.1,Online,Low,WH-1,Express,Cancelled,Satisfied,False,Late,Cash,False,East,Canada,Customer 920,+1-926-337-2326,customer.920.14@sample.com,"212 Second St, Los Angeles, USA",Product 29
711,2020-01-02 12:06:29.189189189,1040,553,9,306.76256576847163,3723.400039440891,0.15,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Credit Card,True,East,Mexico,Customer 711,+1-464-113-5231,customer.711.88@example.com,"762 Third St, Chicago, USA",Product 67
55,2020-01-03 04:32:25.945945945,1034,530,1,142.99059641889005,2683.353895077375,0.1,Partner,Low,WH-3,Regular,Cancelled,Neutral,False,Late,Cash,False,North,Mexico,Customer 55,+1-943-387-4674,customer.55.69@demo.com,"686 Park Ave, Phoenix, USA",Product 98
149,2020-01-04 09:43:47.027027027,1034,505,5,270.159462421926,8355.156329241156,0.2,Direct,High,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Wire Transfer,False,North,Mexico,Customer 149,+1-617-120-7333,customer.149.59@demo.com,"749 Main St, New York, USA",Product 81
830,2020-01-03 02:35:40.540540540,1086,554,8,301.69860030446966,4173.71704191779,0.15,Direct,High,WH-3,2-Day,Cancelled,Satisfied,False,Damaged,Cash,False,North,USA,Customer 830,+1-621-848-5518,customer.830.76@demo.com,"112 Third St, Los Angeles, USA",Product 33
430,2020-01-01 06:55:08.108108108,1074,520,1,89.8873150964796,5669.887293785171,0.2,Partner,Low,WH-1,2-Day,Backorder,Neutral,False,Damaged,Cash,True,South,USA,Customer 430,+1-319-470-3834,customer.430.78@demo.com,"875 Park Ave, Los Angeles, USA",Product 26
25,2020-01-05 10:09:43.783783783,1081,553,2,123.86831829746345,5955.731963357004,0.1,Online,Critical,WH-2,2-Day,Pending,Satisfied,False,Damaged,PayPal,False,North,Canada,Customer 25,+1-359-816-6766,customer.25.25@sample.com,"483 Second St, Phoenix, USA",Product 94
903,2020-01-05 12:58:22.702702702,1059,547,1,490.7477748552885,,,Partner,High,WH-3,Regular,Backorder,Satisfied,False,Late,Cash,False,South,USA,Customer 903,+1-620-726-1842,customer.903.46@sample.com,"468 Park Ave, Houston, USA",Product 78
319,2020-01-05 14:16:12.972972973,1060,554,1,434.71747370794014,8239.374544744896,0.2,Online,High,WH-2,2-Day,Delivered,Neutral,True,Damaged,Credit Card,True,South,Canada,Customer 319,+1-554-297-1281,customer.319.98@sample.com,"723 Second St, Phoenix, USA",Product 16
778,2020-01-01 13:11:21.081081081,1089,549,2,388.6766909122653,5404.691342377903,0.1,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada,Customer 778,+1-348-344-7394,customer.778.56@example.com,"393 Park Ave, Houston, USA",Product 17
102,2020-01-02 10:48:38.918918918,1074,547,5,325.6331185231988,4929.844422928279,0.1,Reseller,Medium,WH-1,Express,Cancelled,Unsatisfied,True,Not Specified,Cash,False,North,Canada,Customer 102,+1-258-260-2920,customer.102.77@example.com,"923 Second St, New York, USA",Product 48
473,2020-01-01 21:11:21.081081081,1063,520,3,314.43330003430896,6594.292571934391,0.05,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,False,,Credit Card,False,South,Canada,Customer 473,+1-926-694-5731,customer.473.25@demo.com,"779 Second St, Phoenix, USA",Product 82
310,2020-01-07 21:37:17.837837837,1015,522,4,127.79546731781838,1605.4056090627107,,Partner,Low,WH-1,Express,Cancelled,Neutral,True,Not Specified,PayPal,False,East,Canada,Customer 310,+1-789-631-4521,customer.310.12@sample.com,"381 Park Ave, Chicago, USA",Product 84
7,2020-01-07 07:21:04.864864864,1011,542,2,209.48217967155753,3372.985357146096,0.2,Reseller,Critical,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,East,Mexico,Customer 7,+1-966-233-9669,customer.7.8@example.com,"158 Park Ave, Houston, USA",Product 52
728,2020-01-07 23:34:03.243243243,1099,504,1,,9434.787552354324,0.1,Partner,Critical,WH-2,2-Day,Pending,Satisfied,False,Wrong Item,Credit Card,True,West,Mexico,Customer 728,+1-184-615-4389,customer.728.49@demo.com,"270 Main St, Houston, USA",Product 81
927,2020-01-07 01:56:45.405405405,1050,505,7,420.30986908737384,9518.094509333361,0.05,Online,Critical,WH-1,Regular,Pending,Neutral,True,Not Specified,Cash,True,West,USA,Customer 927,+1-514-264-2935,customer.927.84@demo.com,"134 Fourth St, New York, USA",Product 41
20,2020-01-02 04:06:29.189189189,1001,523,3,356.47237386068207,8312.621506260866,0.1,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,False,,Wire Transfer,True,West,Canada,Customer 20,+1-968-669-5071,customer.20.44@example.com,"536 Fourth St, Houston, USA",Product 90
655,2020-01-05 01:43:47.027027027,1066,546,5,471.14919814150005,744.0516262593776,0.05,Online,High,WH-1,Regular,Pending,Satisfied,True,Wrong Item,Credit Card,True,South,USA,Customer 655,+1-344-547-4436,customer.655.67@demo.com,"809 Main St, Chicago, USA",Product 53
904,2020-01-02 17:04:51.891891891,1072,557,3,328.2593755566492,9793.096351002305,0.2,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,False,North,Canada,Customer 904,+1-180-483-6921,customer.904.8@demo.com,"705 Main St, Los Angeles, USA",Product 78
833,2020-01-07 18:09:43.783783783,1082,549,4,409.3204669848642,5361.220747589658,0.05,Direct,High,WH-3,Express,Backorder,Unsatisfied,False,Wrong Item,Cash,True,North,USA,Customer 833,+1-417-752-1739,customer.833.69@example.com,"648 Third St, Los Angeles, USA",Product 96
86,2020-01-01 17:17:50.270270270,1063,518,7,346.63944058658893,8771.355824192418,0.05,Reseller,Medium,WH-2,Regular,Backorder,Satisfied,False,Late,Wire Transfer,False,West,USA,Customer 86,+1-129-633-6016,customer.86.34@sample.com,"825 Main St, Chicago, USA",Product 73
190,2020-01-08 17:17:50.270270270,1038,520,7,242.16681591499383,9696.725623781967,,Reseller,High,WH-2,Overnight,Cancelled,Neutral,True,Late,Cash,False,West,USA,Customer 190,+1-614-918-3802,customer.190.33@sample.com,"310 Fourth St, New York, USA",Product 48
79,2020-01-05 02:09:43.783783783,1050,510,2,396.57691117024353,6891.263836918433,0.05,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,South,Canada,Customer 79,+1-171-322-8962,customer.79.26@demo.com,"490 Park Ave, Los Angeles, USA",Product 99
9,2020-01-06 12:45:24.324324324,1026,527,2,180.92206164504486,8136.146459593014,,Online,Low,WH-3,2-Day,Backorder,Satisfied,True,Wrong Item,PayPal,False,East,Mexico,Customer 9,+1-578-739-1366,customer.9.38@example.com,"359 Third St, Phoenix, USA",Product 84
244,2020-01-06 15:34:03.243243243,1009,515,1,128.56879385535223,1492.3179219514382,,Direct,Medium,WH-3,Regular,Pending,Unsatisfied,False,Late,Cash,True,South,Canada,Customer 244,+1-889-205-2941,customer.244.7@sample.com,"76 Second St, Chicago, USA",Product 12
906,2020-01-04 07:34:03.243243243,1093,516,8,,8092.000725495429,0.2,Direct,Medium,WH-2,Express,Cancelled,Neutral,False,Damaged,Cash,False,West,Mexico,Customer 906,+1-368-744-7678,customer.906.16@sample.com,"304 Fourth St, Phoenix, USA",Product 22
349,2020-01-08 20:19:27.567567567,1089,541,5,172.77360622664625,7647.779881885985,0.1,Online,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,Mexico,Customer 349,+1-154-460-3755,customer.349.36@sample.com,"262 Park Ave, Phoenix, USA",Product 56
783,2020-01-04 13:37:17.837837837,1026,550,9,393.1603888074,8191.9128445259485,,Partner,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,PayPal,True,North,Canada,Customer 783,+1-752-335-5313,customer.783.24@demo.com,"908 Main St, New York, USA",Product 35
945,2020-01-05 05:37:17.837837837,1029,516,9,183.91308382973492,,,Direct,Low,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Wire Transfer,True,West,Canada,Customer 945,+1-918-499-4577,customer.945.36@example.com,"895 Second St, Chicago, USA",Product 28
272,2020-01-06 01:43:47.027027027,1070,526,4,89.72287446619728,6332.71791008971,0.05,Reseller,High,WH-2,Regular,Delivered,Satisfied,True,Damaged,Cash,False,East,Canada,Customer 272,+1-964-204-5840,customer.272.61@sample.com,"420 Main St, Houston, USA",Product 61
139,2020-01-06 19:53:30.810810810,1042,529,8,141.12041159670602,7632.31166750503,0.05,Reseller,High,WH-2,Regular,Pending,Unsatisfied,True,Damaged,Cash,False,North,Mexico,Customer 139,+1-287-501-3304,customer.139.97@example.com,"476 Third St, Phoenix, USA",Product 50
33,2020-01-05 03:14:35.675675675,1037,513,2,120.75420892983986,8950.43345491575,0.15,Partner,Medium,WH-3,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,False,South,USA,Customer 33,+1-230-551-7659,customer.33.53@example.com,"737 Park Ave, Phoenix, USA",Product 64
355,2020-01-09 12:19:27.567567567,1039,535,2,274.1563308406443,1891.144437726753,,Direct,Medium,WH-2,Regular,Backorder,Neutral,True,Not Specified,Credit Card,True,North,USA,Customer 355,+1-695-784-8350,customer.355.85@sample.com,"219 Park Ave, Chicago, USA",Product 41
531,2020-01-04 16:00:00.000000000,1001,543,2,163.32462316468764,6145.297359431674,0.2,Direct,Low,WH-2,Overnight,Delivered,Satisfied,True,Late,Credit Card,False,South,Canada,Customer 531,+1-419-811-2203,customer.531.64@demo.com,"482 Third St, Houston, USA",Product 20
78,2020-01-09 14:29:11.351351351,1038,517,7,163.54047961672015,2163.669831238356,0.2,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,True,Not Specified,PayPal,False,North,Mexico,Customer 78,+1-575-352-7006,customer.78.63@demo.com,"471 Fourth St, Chicago, USA",Product 21
645,2020-01-01 18:22:42.162162162,1074,544,8,184.874127833844,1719.095690793263,0.2,Reseller,Low,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,True,East,Mexico,Customer 645,+1-611-349-1888,customer.645.88@demo.com,"272 Third St, Chicago, USA",Product 80
341,2020-01-07 09:30:48.648648648,1085,518,3,111.46714651331907,9602.121084734621,,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,West,Mexico,Customer 341,+1-769-348-8034,customer.341.73@demo.com,"794 Second St, Houston, USA",Product 58
5,2020-01-01 22:55:08.108108108,1096,525,2,48.04817398908648,1285.999938372804,,Partner,Critical,WH-2,Overnight,Pending,Neutral,False,Not Specified,PayPal,False,West,USA,Customer 5,+1-732-787-5670,customer.5.44@demo.com,"926 Third St, Phoenix, USA",Product 52
743,2020-01-04 17:04:51.891891891,1042,542,7,238.49178050868335,,0.2,Reseller,High,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Cash,True,West,Canada,Customer 743,+1-453-963-6168,customer.743.59@sample.com,"684 Park Ave, Phoenix, USA",Product 70
421,2020-01-08 08:12:58.378378378,1095,545,7,174.44912259222292,772.1980619877179,,Partner,Low,WH-2,2-Day,Cancelled,Unsatisfied,False,Wrong Item,Cash,True,West,USA,Customer 421,+1-977-928-3607,customer.421.73@example.com,"712 Second St, Los Angeles, USA",Product 48
551,2020-01-08 12:06:29.189189189,1001,529,5,205.52730564479302,5046.019514235464,,Partner,Low,WH-2,Express,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,West,Mexico,Customer 551,+1-169-329-3155,customer.551.57@sample.com,"674 Third St, New York, USA",Product 93
695,2020-01-08 16:00:00.000000000,1026,560,2,117.58142238260295,1040.3732788876423,0.05,Partner,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Cash,False,West,USA,Customer 695,+1-345-958-9179,customer.695.76@demo.com,"542 Second St, Chicago, USA",Product 50
590,2020-01-09 10:09:43.783783783,1097,526,1,413.26206447046604,,0.1,Partner,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA,Customer 590,+1-919-245-4104,customer.590.86@demo.com,"288 Park Ave, Los Angeles, USA",Product 25
715,2020-01-03 13:24:19.459459459,1039,529,3,349.1160870419408,,,Partner,Medium,WH-1,Regular,Backorder,Neutral,False,Damaged,Cash,True,North,Canada,Customer 715,+1-843-870-3431,customer.715.86@demo.com,"17 Second St, New York, USA",Product 23
589,2020-01-08 09:43:47.027027027,1051,541,4,404.49425606287474,3083.5683142828875,,Direct,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Credit Card,False,South,Mexico,Customer 589,+1-454-723-4556,customer.589.34@sample.com,"534 Main St, New York, USA",Product 96
869,2020-01-08 05:37:17.837837837,1030,527,7,211.48384381734712,1229.2015879430112,,Direct,Critical,WH-2,Express,Cancelled,Unsatisfied,True,,Credit Card,False,North,Mexico,Customer 869,+1-516-242-6356,customer.869.65@example.com,"949 Second St, New York, USA",Product 38
712,2020-01-08 13:50:16.216216216,1011,552,1,67.42991378331438,5306.350716035805,0.05,Direct,Low,WH-2,Overnight,Pending,Satisfied,False,Late,Credit Card,False,North,Mexico,Customer 712,+1-403-496-9983,customer.712.97@demo.com,"920 Second St, Chicago, USA",Product 90
204,2020-01-04 15:47:01.621621621,1017,557,3,392.8477093161795,2518.2491333569933,0.05,Online,Medium,WH-3,Express,Cancelled,Satisfied,True,Wrong Item,PayPal,True,North,Canada,Customer 204,+1-401-393-7076,customer.204.80@demo.com,"439 Main St, Los Angeles, USA",Product 46
223,2020-01-06 19:27:34.054054054,1064,531,4,,5181.786053061834,0.1,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,True,South,Canada,Customer 223,+1-206-489-4597,customer.223.63@sample.com,"561 Third St, New York, USA",Product 71
165,2020-01-07 13:11:21.081081081,1026,544,8,,7521.1362714240395,0.05,Direct,High,WH-2,2-Day,Cancelled,Neutral,False,Not Specified,Credit Card,False,South,Canada,Customer 165,+1-619-895-7337,customer.165.68@example.com,"276 Park Ave, Chicago, USA",Product 85
515,2020-01-09 20:58:22.702702702,1022,542,7,305.78222827409377,8274.614035405584,0.2,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Damaged,Cash,True,West,Canada,Customer 515,+1-754-133-1497,customer.515.48@sample.com,"187 Park Ave, Los Angeles, USA",Product 12
848,2020-01-09 12:19:27.567567567,1099,536,4,336.7552217397725,918.6256849186232,0.05,Online,High,WH-3,2-Day,Backorder,Satisfied,False,Not Specified,Cash,False,East,Canada,Customer 848,+1-813-567-9088,customer.848.68@example.com,"645 Fourth St, Chicago, USA",Product 81
705,2020-01-04 20:06:29.189189189,1053,522,2,255.05524851754723,2883.3514489616523,0.1,Direct,Low,WH-1,Express,Delivered,Satisfied,False,,Wire Transfer,False,North,Canada,Customer 705,+1-449-827-4528,customer.705.7@sample.com,"863 Park Ave, Chicago, USA",Product 45
936,2020-01-05 17:30:48.648648648,1089,520,3,272.6081886375379,3899.206868688134,0.2,Direct,Low,WH-2,Overnight,Pending,Neutral,False,Late,Credit Card,True,South,Mexico,Customer 936,+1-520-368-6830,customer.936.64@sample.com,"976 Third St, Phoenix, USA",Product 74
425,2020-01-04 12:32:25.945945945,1043,547,2,366.2578131915412,3411.11181568203,0.05,Online,Medium,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Cash,True,West,Canada,Customer 425,+1-726-831-8145,customer.425.61@example.com,"694 Third St, Houston, USA",Product 66
47,2020-01-08 01:04:51.891891891,1065,534,7,128.5465233546095,1697.0192647079457,0.1,Partner,Medium,WH-1,Overnight,Cancelled,Neutral,False,Not Specified,Wire Transfer,True,West,Mexico,Customer 47,+1-496-610-7989,customer.47.40@sample.com,"162 Park Ave, Chicago, USA",Product 67
402,2020-01-01 21:11:21.081081081,1038,521,5,360.06784039490867,4234.48712181431,,Online,High,WH-2,2-Day,Pending,Neutral,True,Wrong Item,Wire Transfer,True,East,USA,Customer 402,+1-832-315-8398,customer.402.52@sample.com,"978 Second St, Chicago, USA",Product 15
547,2020-01-05 05:37:17.837837837,1016,521,3,295.6337678340889,8569.740859144487,0.15,Reseller,Medium,WH-1,2-Day,Delivered,Unsatisfied,False,Damaged,Cash,True,East,Canada,Customer 547,+1-201-655-6992,customer.547.86@example.com,"379 Fourth St, Houston, USA",Product 16
864,2020-01-05 14:16:12.972972973,1094,560,5,405.26587598314006,7000.985364790775,0.1,Online,Low,WH-1,Regular,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,East,Mexico,Customer 864,+1-217-105-5938,customer.864.62@sample.com,"156 Fourth St, Los Angeles, USA",Product 13
392,2020-01-09 17:04:51.891891891,1027,542,8,276.8035099608939,2615.422751669307,0.05,Reseller,High,WH-3,2-Day,Pending,Unsatisfied,True,,PayPal,True,South,Mexico,Customer 392,+1-512-345-5116,customer.392.5@sample.com,"543 Second St, Phoenix, USA",Product 60
429,2020-01-06 18:09:43.783783783,1011,525,1,196.45367783624832,9751.10392689292,0.05,Partner,Medium,WH-3,Regular,Pending,Neutral,False,Not Specified,Wire Transfer,False,South,Mexico,Customer 429,+1-912-823-1569,customer.429.39@sample.com,"896 Third St, New York, USA",Product 11
348,2020-01-04 00:51:53.513513513,1004,556,5,419.5547046761528,4330.5010152463165,,Online,Critical,WH-1,Regular,Backorder,Satisfied,False,Late,Credit Card,True,East,USA,Customer 348,+1-449-786-5637,customer.348.98@example.com,"223 Fourth St, Chicago, USA",Product 58
428,2020-01-04 14:29:11.351351351,1020,539,6,253.16678891235716,4278.00193711402,0.2,Direct,Critical,WH-3,2-Day,Cancelled,Satisfied,False,Late,Cash,False,North,Mexico,Customer 428,+1-684-498-8101,customer.428.66@demo.com,"172 Park Ave, Chicago, USA",Product 52
952,2020-01-09 17:04:51.891891891,1009,533,3,442.62826009417387,,0.05,Direct,Low,WH-2,Regular,Cancelled,Satisfied,False,Damaged,Wire Transfer,True,West,USA,Customer 952,+1-103-277-9937,customer.952.93@example.com,"154 Fourth St, Houston, USA",Product 30
420,2020-01-03 11:40:32.432432432,1027,538,6,179.21755659999505,4232.5035344852,0.05,Reseller,Critical,WH-2,2-Day,Cancelled,Unsatisfied,False,Not Specified,Wire Transfer,True,East,Mexico,Customer 420,+1-209-427-2785,customer.420.10@sample.com,"860 Main St, New York, USA",Product 71
356,2020-01-02 08:25:56.756756756,1014,529,3,148.4114889213018,8412.832297955167,0.2,Direct,Critical,WH-2,Overnight,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada,Customer 356,+1-232-991-6919,customer.356.1@sample.com,"12 Fourth St, Los Angeles, USA",Product 34
796,2020-01-07 11:01:37.297297297,1079,555,9,,9072.83112305141,0.1,Online,Low,WH-1,Express,Cancelled,Unsatisfied,True,,PayPal,False,South,Mexico,Customer 796,+1-143-131-2766,customer.796.97@example.com,"629 Fourth St, Phoenix, USA",Product 76
260,2020-01-09 18:35:40.540540540,1051,541,9,454.87040895201346,9413.999422187502,0.1,Direct,Low,WH-3,2-Day,Cancelled,Neutral,False,Late,Credit Card,True,East,Mexico,Customer 260,+1-260-354-2594,customer.260.12@demo.com,"259 Fourth St, Los Angeles, USA",Product 84
608,2020-01-05 06:16:12.972972973,1048,534,1,232.629257303151,7908.298398095647,0.15,Reseller,High,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,South,Canada,Customer 608,+1-327-608-4870,customer.608.33@demo.com,"774 Fourth St, Houston, USA",Product 84
395,2020-01-01 22:16:12.972972972,1068,558,7,392.509541538523,4463.3374763634765,0.15,Online,Critical,WH-3,Express,Pending,Unsatisfied,True,Not Specified,Wire Transfer,True,North,Canada,Customer 395,+1-326-903-4317,customer.395.73@example.com,"500 Main St, Chicago, USA",Product 84
512,2020-01-02 09:17:50.270270270,1049,551,6,150.85621579965255,5783.81157998511,0.2,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Wrong Item,Credit Card,True,West,Mexico,Customer 512,+1-772-445-6419,customer.512.41@example.com,"360 Fourth St, New York, USA",Product 97
383,2020-01-04 15:08:06.486486486,1029,553,2,191.76109399730495,9908.15688603966,0.05,Reseller,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,PayPal,True,East,USA,Customer 383,+1-603-726-7015,customer.383.37@sample.com,"177 Park Ave, Phoenix, USA",Product 11
296,2020-01-02 03:53:30.810810810,1023,508,4,32.00653650785177,1627.115774545013,0.1,Partner,Low,WH-1,Express,Backorder,Unsatisfied,False,Damaged,PayPal,False,West,USA,Customer 296,+1-708-148-9849,customer.296.99@sample.com,"191 Main St, Chicago, USA",Product 72
566,2020-01-03 17:43:47.027027027,1032,550,2,14.43653917438178,978.9593492209874,,Online,High,WH-3,Overnight,Delivered,Unsatisfied,False,Not Specified,Wire Transfer,False,South,Mexico,Customer 566,+1-508-370-7053,customer.566.55@sample.com,"991 Second St, Chicago, USA",Product 82
397,2020-01-03 06:42:09.729729729,1066,512,8,476.5886749918214,2123.895822998059,0.15,Reseller,Medium,WH-3,Regular,Backorder,Neutral,True,Damaged,Cash,True,West,Mexico,Customer 397,+1-904-329-1722,customer.397.3@demo.com,"375 Park Ave, New York, USA",Product 87
385,2020-01-01 11:27:34.054054054,1094,536,5,405.2798246504222,6233.523661760649,0.2,Direct,Low,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,False,North,Mexico,Customer 385,+1-967-871-3089,customer.385.58@example.com,"398 Third St, New York, USA",Product 91
131,2020-01-01 03:01:37.297297297,1050,522,1,359.47137280848267,7383.683725052475,0.05,Partner,Low,WH-2,Overnight,Backorder,Neutral,False,Wrong Item,Cash,False,South,Mexico,Customer 131,+1-635-357-3556,customer.131.73@demo.com,"936 Main St, Houston, USA",Product 18
554,2020-01-09 15:08:06.486486486,1066,505,2,339.5056440322641,,0.2,Online,High,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,True,West,Mexico,Customer 554,+1-788-397-9598,customer.554.99@sample.com,"447 Fourth St, Los Angeles, USA",Product 37
638,2020-01-03 05:11:21.081081081,1098,529,9,345.7158118384972,3404.5675957492654,0.1,Online,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Wrong Item,PayPal,True,North,Mexico,Customer 638,+1-171-261-2781,customer.638.20@example.com,"914 Fourth St, New York, USA",Product 84
405,2020-01-09 05:24:19.459459459,1047,535,5,261.78868746131616,6786.3274851175875,0.1,Reseller,Low,WH-2,2-Day,Cancelled,Neutral,False,Late,PayPal,True,West,Mexico,Customer 405,+1-295-707-7669,customer.405.65@demo.com,"304 Main St, Los Angeles, USA",Product 80
508,2020-01-08 16:25:56.756756756,1052,559,5,,2414.5195910599723,0.05,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Wrong Item,Cash,False,East,Mexico,Customer 508,+1-726-574-3391,customer.508.75@example.com,"292 Second St, Houston, USA",Product 18
172,2020-01-05 22:03:14.594594594,1047,517,1,192.15225450410185,,0.1,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,,Wire Transfer,True,North,Canada,Customer 172,+1-970-667-6438,customer.172.12@example.com,"326 Park Ave, New York, USA",Product 20
276,2020-01-04 11:14:35.675675675,1084,515,3,15.930527220292639,8323.74615281228,0.15,Online,High,WH-2,Express,Delivered,Unsatisfied,False,Damaged,Cash,False,East,Mexico,Customer 276,+1-573-289-1418,customer.276.83@sample.com,"726 Third St, Houston, USA",Product 51
198,2020-01-03 03:53:30.810810810,1057,544,4,47.04646990220788,5989.965570593839,0.1,Online,Critical,WH-1,2-Day,Delivered,Satisfied,False,Late,Cash,True,East,Canada,Customer 198,+1-415-596-8975,customer.198.81@demo.com,"539 Second St, Los Angeles, USA",Product 19
489,2020-01-09 19:53:30.810810810,1063,515,5,107.50614809012403,6877.072839676759,0.1,Reseller,High,WH-1,Regular,Delivered,Neutral,True,Damaged,PayPal,True,South,Mexico,Customer 489,+1-498-271-2005,customer.489.17@sample.com,"981 Main St, Houston, USA",Product 13
573,2020-01-06 12:19:27.567567567,1055,549,9,107.6424648687324,6208.6640537613175,0.05,Reseller,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Damaged,Credit Card,False,East,USA,Customer 573,+1-925-515-3184,customer.573.60@example.com,"949 Main St, Phoenix, USA",Product 34
812,2020-01-05 08:25:56.756756756,1014,535,3,258.459226901972,,0.15,Direct,High,WH-1,Regular,Cancelled,Neutral,False,Wrong Item,Cash,False,East,Mexico,Customer 812,+1-275-932-8645,customer.812.30@demo.com,"925 Third St, New York, USA",Product 67
353,2020-01-09 13:50:16.216216216,1040,510,7,84.28158665204869,7449.216408409821,0.05,Reseller,High,WH-2,Regular,Cancelled,Satisfied,False,Late,PayPal,True,North,Mexico,Customer 353,+1-344-971-8166,customer.353.95@demo.com,"357 Park Ave, New York, USA",Product 8
802,2020-01-04 07:08:06.486486486,1087,544,1,86.67359084176428,8350.237704026775,,Direct,Low,WH-2,2-Day,Backorder,Satisfied,False,,Wire Transfer,True,South,Mexico,Customer 802,+1-248-722-6527,customer.802.78@example.com,"243 Main St, New York, USA",Product 16
732,2020-01-06 09:56:45.405405405,1073,511,8,272.4717336803135,5035.45380006336,0.2,Reseller,Low,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Credit Card,False,South,USA,Customer 732,+1-653-908-2112,customer.732.30@sample.com,"394 Second St, Phoenix, USA",Product 71
457,2020-01-08 11:01:37.297297297,1029,516,6,152.12231066159407,5534.435575837213,,Online,High,WH-2,2-Day,Backorder,Unsatisfied,False,Damaged,Credit Card,True,West,Canada,Customer 457,+1-244-407-9583,customer.457.22@demo.com,"954 Third St, Chicago, USA",Product 97
